180,180,5,1.0E-4
CellTypeSimulationCell,0.003956656366944008
CellTypeSimulationCell,0.007566869226188058
CellTypeSimulationCell,0.02081095058289346
CellTypeSimulationCell,0.009455161366201798
CellTypeSimulationCell,2.8325137163786457E-5
CellTypeSimulationCell,0.006255984566937324
CellTypeSimulationCell,-0.0021563985013522027
CellTypeSimulationCell,-0.017939578530484567
CellTypeSimulationCell,-0.016288046206240768
CellTypeSimulationCell,0.004248362122046566
CellTypeSimulationCell,-0.010276653503550882
CellTypeSimulationCell,-0.006387642933640228
CellTypeSimulationCell,0.0020084865141036462
CellTypeSimulationCell,0.003633459305272203
CellTypeSimulationCell,0.01044853900262033
CellTypeSimulationCell,-0.0014442700892215278
CellTypeSimulationCell,0.01443078981287578
CellTypeSimulationCell,0.0033431539799159173
CellTypeSimulationCell,-0.001883135305871031
CellTypeSimulationCell,-0.0019752951854677334
CellTypeSimulationCell,-0.0042379415010604295
CellTypeSimulationCell,0.0090913170002336
CellTypeSimulationCell,-0.002803618414432608
CellTypeSimulationCell,-0.013617467091957342
CellTypeSimulationCell,-0.017415165520818014
CellTypeSimulationCell,-0.008739141641741478
CellTypeSimulationCell,-0.020214266754828344
CellTypeSimulationCell,-0.005997903438658303
CellTypeSimulationCell,0.009754601705896817
CellTypeSimulationCell,0.008582959795205408
CellTypeSimulationCell,0.0018676147278990822
CellTypeSimulationCell,0.037610808885010824
CellTypeSimulationCell,0.026411100714729893
CellTypeSimulationCell,-0.00844195440431024
CellTypeSimulationCell,0.006111483610380728
CellTypeSimulationCell,0.009030757792453003
CellTypeSimulationCell,0.024235022194026422
CellTypeSimulationCell,0.003011980289093011
CellTypeSimulationCell,0.0014701089658141885
CellTypeSimulationCell,0.011793343030234887
CellTypeSimulationCell,0.015310684611172416
CellTypeSimulationCell,-0.02216949105985236
CellTypeSimulationCell,-0.00854702723539303
CellTypeSimulationCell,-0.019010134944882375
CellTypeSimulationCell,-0.024106021511454204
CellTypeSimulationCell,2.8222677160538896E-4
CellTypeSimulationCell,-0.004880560686146734
CellTypeSimulationCell,1.188191817911681E-4
CellTypeSimulationCell,0.006325247115240193
CellTypeSimulationCell,-0.04076048441357105
CellTypeSimulationCell,-0.022522017732268737
CellTypeSimulationCell,-0.022388216265363605
CellTypeSimulationCell,-0.017497264676112005
CellTypeSimulationCell,0.015102529707227202
CellTypeSimulationCell,8.155041721941234E-4
CellTypeSimulationCell,-0.0037431726924454078
CellTypeSimulationCell,4.2008354733556394E-5
CellTypeSimulationCell,-0.0329524013547627
CellTypeSimulationCell,-0.02182457686765729
CellTypeSimulationCell,-0.018253627786217856
CellTypeSimulationCell,-0.02449747063879182
CellTypeSimulationCell,0.016446972389318623
CellTypeSimulationCell,0.026541577481918082
CellTypeSimulationCell,0.040893686588480846
CellTypeSimulationCell,0.026839857601186186
CellTypeSimulationCell,0.03581392513961336
